headline,url,published,category
ಮಧುಮೇಹಿಗಳಿಗೆ ಹಿತವಾದ ಪಾದುಕೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/best-footwear-for-diabetic-patients-947635.html,1655839817000,Tech-tips-technology
ಇಂಟರ್ನೆಟ್‌ ಎಕ್ಸ್‌ಪ್ಲೋರರ್‌ಗೆ ಗುಡ್‌ ಬೈ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/say-good-bye-to-internet-explorer-947622.html,1655839807000,Tech-tips-technology
Yoga Day | ವಿಶ್ವ ಯೋಗ ದಿನ: ಇಲ್ಲಿವೆ ಟಾಪ್ ಫಿಟ್ನೆಸ್ ಆ್ಯಪ್‌ಗಳು,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/best-yoga-and-fitness-apps-for-international-yoga-day-with-app-store-947182.html,1655795155000,Tech-tips-technology
ಸುಲಭವಾಗಲಿದೆ ಎಲೆಕ್ಟ್ರಿಕ್ ವಾಹನಗಳ ರಿಚಾರ್ಜ್: ಬರಲಿದೆ ವೈರ್‌ಲೆಸ್ ಚಾರ್ಜಿಂಗ್,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/two-miet-students-innovated-wireless-electric-vehicles-charging-system-evs-be-charged-like-mobiles-2-946933.html,1655634531000,Tech-tips-technology
ವರ್ಷಾಂತ್ಯಕ್ಕೆ 25 ನಗರಗಳಲ್ಲಿ 5ಜಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/5g-deployment-to-begin-in-aug-sept-roll-out-to-commence-in-20-25-cities-946773.html,1655582423000,Tech-tips-technology
ಇತಿಹಾಸ ಪುಟ ಸೇರಿದ ಮೈಕ್ರೋಸಾಫ್ಟ್‌ನ ಬ್ರೌಸರ್‌ ಇಂಟರ್‌ನೆಟ್‌ ಎಕ್ಸ್‌ಪ್ಲೋರರ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/so-long-internet-explorer-the-browser-is-finally-retiring-945666.html,1655296477000,Tech-tips-technology
ತಂತ್ರಜ್ಞಾನವೂ ಸೈನ್ಸ್‌ ಫಿಕ್ಷನ್ನೂ...,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/science-fiction-later-proved-to-be-real-technology-and-stories-945366.html,1655245802000,Tech-tips-technology
ತಂತ್ರಜ್ಞಾನ: ಸಂಚಾರ ಸುವ್ಯವಸ್ಥೆಗೆ ಯಂತ್ರ ಕಲಿಕೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/machine-learning-traffic-management-system-943308.html,1654630240000,Tech-tips-technology
ವಾಟ್ಸ್ಆ್ಯಪ್ ಸಂದೇಶ: ಬ್ಯಾಕ್ಅಪ್ ಮತ್ತು ಹೊಸ ಫೋನ್‌ಗೆ ವರ್ಗಾವಣೆ ಮಾಡುವುದು ಹೇಗೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/how-to-backup-whatsapp-messages-and-transfer-to-new-phone-943199.html,1654604854000,Tech-tips-technology
iOS 16: ಹೊಸ ಓಎಸ್ ಪರಿಚಯಿಸಿದ ಆ್ಯಪಲ್; ಯಾವೆಲ್ಲ ಐಫೋನ್‌ಗೆ ಲಭ್ಯ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/apple-unveiled-new-ios-16-with-advanced-and-personalization-features-list-of-phones-with-update-943164.html,1654590913000,Tech-tips-technology
"WWDC 2022: ಹೊಸ ಮ್ಯಾಕ್‌ಬುಕ್, ಐಓಎಸ್ ಘೋಷಿಸಿದ ಆ್ಯಪಲ್",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/apple-announce-new-ios-16-mac-os-and-watch-os-with-ipad-os-in-wwdc-2022-943131.html,1654569018000,Tech-tips-technology
"ನಕಲಿ ಆ್ಯಪ್‌ ತೆಗೆದುಹಾಕಿ ₹11,642 ಕೋಟಿ ಅಕ್ರಮ ತಡೆದ ಆ್ಯಪಲ್",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/apple-app-store-prevented-fraud-of-fake-apps-and-scams-942543.html,1654407536000,Tech-tips-technology
ಮಾರಾಟಕ್ಕಿದೆ ಡಿಜಿಟಲ್‌ ಸೈಟು! ಏನಿದು ಡಿಜಿಟಲ್‌ ರಿಯಲ್ ಎಸ್ಟೇಟ್?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/what-is-digital-real-estate-digital-site-is-for-sale-know-more-941251.html,1654039802000,Tech-tips-technology
ಚತುರ ಮಸೂರವ ಕಂಡಿರಾ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/intelligent-lens-high-tech-contact-lenses-that-go-beyond-correcting-941253.html,1654025406000,Tech-tips-technology
"ಉಪಯುಕ್ತ ಆ್ಯಪ್‌ಗಳು: ಕಿಡ್ಡೋಪಿಯಾ, ಸ್ಟಾಮುರಾಯ್, ಲುಕಪ್, ಅಲ್ಟ್ರಾಹ್ಯೂಮನ್",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/apps-in-apple-store-stamurai-kiddopia-lookup-ultrahuman-playbae-940370.html,1653729453000,Tech-tips-technology
"ವೇಗವಾಗಿ ಚಾರ್ಜ್‌ ಆಗುವ, ಬೆಂಕಿ ಹತ್ತಿಕೊಳ್ಳದ ಬ್ಯಾಟರಿ ತಂತ್ರಜ್ಞಾನ ಅಭಿವೃದ್ಧಿ",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/nordische-technologies-development-of-fast-charging-non-fire-battery-technology-940366.html,1653727350000,Tech-tips-technology
ಕ್ರೋಮ್‌ನಲ್ಲಿ 'ಗೂಗಲ್‌ ಲೆನ್ಸ್‌': ಚಿತ್ರ ಮಾಹಿತಿಯ ಹುಡುಕಾಟ ಈಗ ಇನ್ನಷ್ಟು ಸುಲಭ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-lens-image-search-technology-comes-to-google-chrome-how-to-use-939710.html,1653495894000,Tech-tips-technology
ಇದೊಂದು ಮೊಬೈಲ್‌ ಕಥೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/story-of-mobile-phone-evolution-history-939378.html,1653420627000,Tech-tips-technology
ಕಾಲ್‌ ರೆಕಾರ್ಡಿಂಗ್‌ಗೆ ಗೂಗಲ್‌ ನಿರ್ಬಂಧ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-play-store-restricted-for-call-recording-app-939377.html,1653420622000,Tech-tips-technology
ಸೂರ್ಯಕಾಂತಿ: ವಿದ್ಯುತ್ತು ಮತ್ತು ತಾಪವೆರಡನ್ನೂ ಉತ್ಪಾದಿಸುವ ಸೌರ ಸಾಧನ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/sooryakanthi-hybrid-solar-product-by-tulane-university-scientist-matthew-escarra-and-team-939376.html,1653420617000,Tech-tips-technology
ವಾಟ್ಸ್‌ಆ್ಯಪ್‌ನಲ್ಲೇ ಡಿಜಿಲಾಕರ್ ಸೇವೆ; ಕೆಲವೇ ಕ್ಷಣಗಳಲ್ಲಿ ದಾಖಲೆಗಳು ಡೌನ್‌ಲೋಡ್,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/digilocker-cowin-services-on-mygov-helpdesk-through-whatsapp-939388.html,1653404335000,Tech-tips-technology
9 ಲಕ್ಷ ಆ್ಯಪ್‌ಗಳನ್ನು ಪ್ಲೇಸ್ಟೋರ್‌ನಿಂದ ತೆಗೆದುಹಾಕಲಿದೆ ಗೂಗಲ್: ಕಾರಣ ಇಲ್ಲಿದೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-to-remove-nearly-9-lakh-abandoned-apps-from-play-store-936974.html,1652620116000,Tech-tips-technology
ಬೈನಾಕುಲರ್: ದುರ್ಬೀನು ದರ್ಶನ!,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/binocular-new-face-vision-telescope-camera-935624.html,1652211026000,Tech-tips-technology
ಆಗಸ್ಟ್‌ನಿಂದ ಸ್ಥಗಿತಗೊಳ್ಳಲಿದೆ ‘ಯೂಟ್ಯೂಬ್ ಗೋ’,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/youtube-go-to-stop-operating-from-august-this-year-says-google-owned-youtube-933992.html,1651663018000,Tech-tips-technology
"ಗೂಗಲ್ ಕ್ರೋಮ್ ಬಳಕೆದಾರರೇ, ಬ್ರೌಸರ್ ಅಪ್‌ಡೇಟ್ ಮಾಡಿಕೊಳ್ಳಿ: ತಜ್ಞರ ಎಚ್ಚರಿಕೆ",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-chrome-update-and-security-issues-found-and-users-to-update-immediately-933716.html,1651653311000,Tech-tips-technology
ಪ್ರಥಮ ಸ್ವದೇಶಿ ಓಟಿಪಿ ಮೆಮೊರಿ: ಏನೇನು ವಿಶೇಷತೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/indias-first-country-made-otp-memory-933831.html,1651609806000,Tech-tips-technology
ಬ್ಯಾಟರಿ ಇಲ್ಲದ ಗ್ಯಾಜೆಟ್‌ಗಳು.. ಸಾಧಕ-ಬಾಧಕಗಳೇನು?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/battery-less-gadgets-what-are-the-possibilities-933828.html,1651609801000,Tech-tips-technology
ವಿಂಡೋಸ್ 11ರಲ್ಲಿ ಕೆಲಸ ಸುಲಭವಾಗಿಸಲು ಒಂದಿಷ್ಟು ಟ್ರಿಕ್ಸ್ ಇಲ್ಲಿವೆ..,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/top-10-tips-to-make-your-work-easy-for-windows-11-933774.html,1651592945000,Tech-tips-technology
ಗೂಗಲ್ ಸರ್ಚ್‌ನಿಂದ ಫೋನ್ ನಂಬರ್ ತೆಗೆಯಲು ಅವಕಾಶ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-to-remove-phone-number-from-internet-search-after-request-and-demands-932211.html,1651129366000,Tech-tips-technology
ಎಲ್ಲ ಆ್ಯಂಡ್ರಾಯ್ಡ್ ಕಾಲ್‌ ರೆಕಾರ್ಡಿಂಗ್ ಆ್ಯಪ್‌ಗಳಿಗೆ ಗೂಗಲ್ ನಿರ್ಬಂಧ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-banning-android-call-recording-apps-from-play-store-starting-may-11-930620.html,1650620509000,Tech-tips-technology
ಡಿಜಿಟಲ್ ಪಾವತಿ ಸೇವೆ: ಸಿಹಿ ಸುದ್ದಿ ಕೊಟ್ಟ ವಾಟ್ಸ್‌ಆ್ಯಪ್ !,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/whatsapp-to-boost-upi-adoption-for-next-500-million-indian-users-928341.html,1649929920000,Tech-tips-technology
ಅಗಾಧ ಸಾಧ್ಯತೆಗಳುಳ್ಳ ಗೂಗಲ್ ಲೆನ್ಸ್: ನಮ್ಮಲ್ಲಿರಲೇಬೇಕಾದ ಡಿಜಿಟಲ್ ಸಹಾಯಕ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/how-to-use-google-lens-and-uses-of-google-lens-android-app-927711.html,1649763367000,Tech-tips-technology
ಆ್ಯಪಲ್ ‘ಐಫೋನ್ 13’ ಇನ್ನು ‘ಮೇಡ್ ಇನ್ ಇಂಡಿಯಾ’,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/apples-iphone-13-made-in-india-tech-giant-announced-in-statement-927342.html,1649674165000,Tech-tips-technology
ಇದು ಸೂಪರ್ ಆ್ಯಪ್‌ ಜಮಾನ!,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/its-a-super-app-era-in-india-and-global-tech-world-925628.html,1649194207000,Tech-tips-technology
ಕಾಂಕ್ರೀಟ್‌ ಪರೀಕ್ಷೆಗೆ ಪ್ರೋಬ್‌,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/probe-for-concrete-testing-in-construction-industry-925627.html,1649194202000,Tech-tips-technology
"ಟಾಟಾದ ಸೂಪರ್ ಆ್ಯಪ್ 'ನ್ಯೂ' ಏ.7ಕ್ಕೆ ಬಿಡುಗಡೆ; ಅಮೆಜಾನ್, ಜಿಯೊಗೆ ಪೈಪೋಟಿ?",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/tata-group-super-app-neu-arriving-on-april-7-competition-to-amazon-jio-925235.html,1649042977000,Tech-tips-technology
ವಿಂಡೋಸ್‌ ಡಿಫಾಲ್ಟ್ ಬ್ರೌಸರ್ ಆಯ್ಕೆ: ಮೈಕ್ರೋಸಾಫ್ಟ್ ನಡೆಗೆ ಮೊಝಿಲ್ಲಾ ಮೆಚ್ಚುಗೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/mozilla-firefox-says-microsoft-windows-11-new-update-web-browser-default-is-good-move-925096.html,1649003932000,Tech-tips-technology
ನೂರನೇ ಅವತಾರದಲ್ಲಿ ಗೂಗಲ್‌ 'ಕ್ರೋಮ್‌',https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/googles-chrome-browser-version-100-arrives-with-refreshed-logo-924174.html,1648651425000,Tech-tips-technology
ಉದ್ಯೋಗಿಗಳ ಅಭಿವೃದ್ಧಿ ನಿಧಿಗೆ 5 ಕೋಟಿ ಡಾಲರ್ ಮೀಸಲಿರಿಸಿದ ಆ್ಯಪಲ್,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/apple-launches-50-million-usd-supplier-employee-development-fund-for-welfare-program-924124.html,1648641978000,Tech-tips-technology
ಡ್ರೋನ್‌ ನಿರ್ವಹಣೆಗೆ ಸ್ಕೈಡೆಕ್ ತಂತ್ರಾಂಶ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/skydeck-to-help-drone-management-923536.html,1648477706000,Tech-tips-technology
"ಸಣ್ಣ, ಮಧ್ಯಮ ಗಾತ್ರದ ಉದ್ದಿಮೆಗಳಿಗೆ ಎಚ್‌ಪಿ ಲೇಸರ್‌ ಜೆಟ್‌ ಟ್ಯಾಂಕ್‌ ಪ್ರಿಂಟರ್‌",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/hp-laserjet-tank-printer-922633.html,1648214696000,Tech-tips-technology
ತೈಲೋತ್ಪಾದನೆಗೆ ದೇಸಿ ರಿಗ್‌: ಇಂಧನ ಕ್ಷೇತ್ರದಲ್ಲಿ ‘ಎಂಇಐಎಲ್‌’ನ  ಸ್ವಾವಲಂಬನೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/rig-engine-for-oil-well-in-hyderabad-for-ongc-919609.html,1647398179000,Tech-tips-technology
"ಪೇಟಿಎಂ, ಗೂಗಲ್ ಪೇ, ಫೋನ್ ಪೇ, ಯುಪಿಐ, ವಾಲೆಟ್: ಏನು ವ್ಯತ್ಯಾಸ? ಇಲ್ಲಿದೆ ಮಾಹಿತಿ",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/what-is-the-difference-between-paytm-google-pay-phonepe-and-digital-wallet-and-upi-919527.html,1647343802000,Tech-tips-technology
ಆಪ್ತ ಸಮಾಲೋಚನೆಯ ‘ಅವತಾರ್‌’,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/avatar-for-counseling-917455.html,1646792219000,Tech-tips-technology
ಭಾಷಾ ಕೋವಿದ ಗೂಗಲ್ಲು!,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/language-expert-google-917454.html,1646767812000,Tech-tips-technology
ರೀಚಾರ್ಜ್‌ ಬ್ಯಾಟರಿಗಳು: ಅನುಕೂಲತೆಗಳೇನು? ಸವಾಲುಗಳೇನು?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/article-on-recharge-battery-915377.html,1646173805000,Tech-tips-technology
ತಂತ್ರಜ್ಞಾನ: ವಿಮಾನಯಾನದಲ್ಲಿ ‘ಡಿಜಿ ಯಾತ್ರಾ’– ಏನೇನು ವಿಶೇಷತೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/dg-trantra-in-flight-travel-what-are-the-uses-915378.html,1646173801000,Tech-tips-technology
ಸೌಂದರ್ಯಕ್ಕೆ ರಿಂಗಾಟ... ಕೆಲವು ಉಪಕರಣಗಳ ಮಾಹಿತಿ ಇಲ್ಲಿದೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/rings-beauty-for-face-beauty-913326.html,1645565402000,Tech-tips-technology
ಕೃತಕ ಬುದ್ಧಿಮತ್ತೆಯಿಂದ ಲೇಖನ ಬರೆಯುವುದು ಹೇಗೆ? ಇಲ್ಲಿದೆ ಇಂಟ್ರಸ್ಟಿಂಗ್ ಮಾಹಿತಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/artificial-intelligence-writing-913325.html,1645564846000,Tech-tips-technology
ಸ್ಯಾಟಲೈಟ್ ಬ್ರಾಡ್‌ಬ್ಯಾಂಡ್: ಸಾಮಾನ್ಯ ಭಾರತೀಯರಿಗೆ ಲಭ್ಯವೇ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/satellite-broadband-and-possibilities-in-india-and-opportunities-with-uses-for-common-people-912948.html,1645448889000,Tech-tips-technology
ಶತ್ರುಗಳನ್ನು ಮಾನವರಹಿತವಾಗಿ ಸದೆಬಡಿಯಬಲ್ಲ ಕ್ಯಾಟ್ಸ್: ಎಚ್‌ಎಎಲ್ ಮೈಲಿಗಲ್ಲು,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/cats-will-destroy-the-enemies-with-unmanned-vehicle-hal-new-invention-912166.html,1645190114000,Tech-tips-technology
ಭಾರತೀಯ ಡಿಜಿಟಲ್ ಗೇಮ್‌ಗಳು,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/indian-culture-and-digital-game-developments-911279.html,1644953411000,Tech-tips-technology
ಮೇ ತಿಂಗಳಲ್ಲಿ 5ಜಿ ಹರಾಜು?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/5g-spectrum-auction-expected-in-may-910589.html,1644758293000,Tech-tips-technology
Android 13: ಡೆವಲಪರ್‌ಗಳಿಗೆ ಪ್ರಿವ್ಯೂ ಆವೃತ್ತಿ ಬಿಡುಗಡೆ ಮಾಡಿದ ಗೂಗಲ್,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-released-android-13-preview-developer-version-910073.html,1644593313000,Tech-tips-technology
ಆ್ಯಪಲ್‌ ಫಿಟ್ನೆಸ್‌ ಆ್ಯಪ್‌: ದೈಹಿಕ ಕ್ಷಮತೆಗೆ ಸ್ಮಾರ್ಟ್ ವಾಚ್,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/apple-fitness-app-and-smartwatch-for-daily-fitness-development-909234.html,1644348639000,Tech-tips-technology
ಇಮೋಜಿ ನಮ್ಮ ಕಾಲದ ಚಿತ್ರಲಿಪಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/emojis-our-age-hieroglyph-909169.html,1644348616000,Tech-tips-technology
ಸುರಕ್ಷಿತ ಇಂಟರ್ನೆಟ್‌ ದಿನ: ಆನ್‌ಲೈನ್‌ ವಂಚನೆ ತಪ್ಪಿಸಲು ಈ ಅಂಶಗಳನ್ನು ಪಾಲಿಸಿ..,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/8-february-world-safer-internet-day-some-tips-909043.html,1644310055000,Tech-tips-technology
"ಕರೆಕಳ್ಳರಿದ್ದಾರೆ, ಎಚ್ಚರ!",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/be-aware-of-call-hackers-907190.html,1643743819000,Tech-tips-technology
ಗೋದ್ರೆಜ್‌‌ನಿಂದ ಸೆನ್ಸರ್ ಆಧಾರಿತ ನೋಟು ಎಣಿಕೆ ಯಂತ್ರ ಬಿಡುಗಡೆ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/godrej-security-solutions-invests-in-contact-image-sensor-technology-to-enhance-their-portfolio-of-906216.html,1643469329000,Tech-tips-technology
ಯಕ್ಷಗಾನಕ್ಕೊಂದು ಮೊಬೈಲ್ ಆ್ಯಪ್‌: ಯಕ್ಷವಾಹಿನಿಯ ಕೊಡುಗೆ– ಏನೇನು ವಿಶೇಷತೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/mobile-app-for-yakshagana-905019.html,1643157001000,Tech-tips-technology
ಕನ್ನಡದ ಪದಲೋಕದಲ್ಲಿ Wordalla.online,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/wordalla-in-kannada-905017.html,1643154302000,Tech-tips-technology
ಗ್ರಾಮ ಒನ್: ಗ್ರಾಮೀಣ ಮಟ್ಟಕ್ಕೂ ವಿಸ್ತರಿಸುತ್ತಿದೆ ತಂತ್ರಜ್ಞಾನ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/gram-one-karnataka-extends-its-services-though-technology-to-village-level-904993.html,1643118066000,Tech-tips-technology
ಅತ್ಯಾಧುನಿಕ ತಂತ್ರಜ್ಞಾನ: ಊಸರವಳ್ಳಿ ಕಾರುಗಳು!,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/consumer-electronics-show-ces-in-las-vegas-bmw-revealed-its-colour-changing-ix-flow-vehicle-903081.html,1642534236000,Tech-tips-technology
ಸ್ಥಾನದ ದುರ್ಬಳಕೆ: ಗೂಗಲ್ ವಿರುದ್ಧ ತನಿಖೆಗೆ ಸಿಸಿಐ ಆದೇಶ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/cci-orders-probe-against-google-for-alleged-abuse-of-dominant-position-901735.html,1642087326000,Tech-tips-technology
"PubG: ಕಂಪ್ಯೂಟರ್‌, ಗೇಮಿಂಗ್‌ನಲ್ಲಿ ಉಚಿತವಾಗಿ ದೊರೆಯಲಿದೆ ಬ್ಯಾಟಲ್‌ಗ್ರೌಂಡ್ಸ್",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/pubg-battlegrounds-now-free-in-computer-and-gaming-console-901450.html,1642005707000,Tech-tips-technology
"ಚಿಂತೆ ಬಿಡಿ, ಕನ್ನಡ ಬರೆಯಲು ‘ಪದ’ ಇದೆ: ಲೋಹಿತ್ ಡಿ. ಎಸ್‌ ಏನೆನ್ನುತ್ತಾರೆ?",https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/pada-for-kannda-writing-901077.html,1641944705000,Tech-tips-technology
ಜೀವಿಗಳಲ್ಲಿ ಪ್ರತಿರಕ್ಷಣಾ ವ್ಯವಸ್ಥೆ ಮತ್ತು ಲಸಿಕೆ: ವ್ಯಾಕ್ಸಿನ್ ಆದ ಮೇಲೆ ಹೇಗೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/immune-system-and-vaccine-901078.html,1641944702000,Tech-tips-technology
ವರ್ಕ್ ಫ್ರಂ ಹೋಂ: ಮೊಬೈಲನ್ನೇ ವೇಗದ ವೈಫೈ ಹಾಟ್‌ಸ್ಪಾಟ್ ಮಾಡುವುದು ಹೇಗೆ?,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/how-to-get-faster-internet-connectivity-through-mobile-wi-fi-hotspot-901041.html,1641901832000,Tech-tips-technology
ಭಾರತದ ಮೊದಲ ಮುಸ್ಲಿಂ ಸಮುದಾಯದ ಶಿಕ್ಷಕಿ ಫಾತಿಮಾ ಶೇಖ್ ಅವರಿಗೆ ಗೂಗಲ್ ಡೂಡಲ್ ಗೌರವ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-honour-feminist-icon-educator-fatima-sheikh-with-a-doodle-900395.html,1641715606000,Tech-tips-technology
ಒಟಿಟಿ ಲೋಕದಲ್ಲಿ ಪಾತಾಳ ಗರಡಿ: ಆಸಕ್ತಿಯನ್ನು ಹಿಂಬಾಲಿಸುವ 'ಎಐ',https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/in-the-world-of-ott-artificial-intelligence-algorithm-899018.html,1641324610000,Tech-tips-technology
6ಜಿ ತಂತ್ರಜ್ಞಾನ ಬಳಕೆಗೆ ಬಂದಾಗ ಸ್ಮಾರ್ಟ್‌ಫೋನ್‍ಗಳ ಯುಗ ಅಂತ್ಯ!,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/5g-smartphone-era-will-end-after-6g-network-technology-899017.html,1641324606000,Tech-tips-technology
ಸ್ಥಳ ಆಧಾರಿತ ಸೇವೆ: ‘ಧ್ರುವ’ ದೇಶೀಯ ಮಾರ್ಗದರ್ಶಿ ಚಿಪ್,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/druva-national-chip-uber-ola-cab-google-maps-space-satellite-899016.html,1641324601000,Tech-tips-technology
ಡಿಶ್‌ ಬುಟ್ಟಿಯಿಂದ ನೇರ ಇಂಟರ್‌ನೆಟ್‌: ಇನ್ನು ಹಾರಿ ಬರಲಿದೆ ಊಟ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/5g-technology-development-in-india-internet-services-898152.html,1641065461000,Tech-tips-technology
10 ವರ್ಷದ ಹುಡುಗಿಗೆ 'ಅಲೆಕ್ಸಾ' ನೀಡಿದ್ದ ಶಾಕಿಂಗ್‌ ಸವಾಲು!,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/amazon-voice-assistant-alexa-given-penny-challenge-to-10-year-old-girl-later-bug-fixed-897299.html,1640777906000,Tech-tips-technology
ಕೆಟ್ಟ ಮಾತು ಕೇಳದಂತೆ ಮಾಡಲೂ ಬಂದಿದೆ ಮೈಕ್ರೊಫೋನ್!,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/new-technology-microphone-anti-offensive-speech-speakers-897070.html,1640719807000,Tech-tips-technology
ಗೂಗಲ್ ಮ್ಯಾಪ್‌ನಲ್ಲಿ ಪೆಗ್‌ಮ್ಯಾನ್ ಎಂಬ ಗೆಳೆಯ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/pegman-in-google-map-help-view-the-street-view-897028.html,1640695039000,Tech-tips-technology
ಸಿಸಿಐ ತನಿಖೆ: ಕರ್ನಾಟಕ ಹೈಕೋರ್ಟ್‌ ಕದ ತಟ್ಟಿದ ಗೂಗಲ್,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/google-approaches-karnataka-hc-seeking-more-time-to-respond-to-cci-in-google-play-probe-896843.html,1640621534000,Tech-tips-technology
ಹೆಣ್ಣೋ? ಗಂಡೋ? ಬೇಕಾದ ಲಿಂಗ ಹುಟ್ಟಿಸುವ ತಂತ್ರಜ್ಞಾನವಿದು,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/article-on-rat-sex-genetics-895096.html,1640130301000,Tech-tips-technology
ದಾರಿ ಯಾವುದಯ್ಯ ಜಿಪಿಎಸ್ಸು... GPS ಹಿಂದಿದೆ ರೋಚಕ ಇತಿಹಾಸ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/history-of-gps-892822.html,1639522802000,Tech-tips-technology
Log4Shell ಪತ್ತೆ: ವಿಶ್ವದಾದ್ಯಂತ ಸರ್ವರ್‌ಗಳಿಗೆ ಹ್ಯಾಕಿಂಗ್‌ ಭೀತಿ,https://www.prajavani.nethttps://www.prajavani.net/technology/tech-tips/long4shell-become-major-threat-to-internet-server-in-the-world-891795.html,1639222190000,Tech-tips-technology
